Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date	Confirmed_daily	Deaths_daily	Tests	Tests_per_capita	Confirmed_change	Deaths_change
Ukraine	1462	45	28	1389	3.276e-5	1.01e-6	15000	6923.07692308	4500	3.36666666667e-4	1.55384615385e-4	1.01e-4	2020-04-07	143	7	6385	1.46e-4	NA	NA
San Marino	279	34	40	205	0.0082581	0.00100636	11333.3333333	5230.76923077	3400	0.335453333333	0.154824615385	0.100636	2020-04-07	13	2	586	0.01727	NA	NA
Netherlands	19709	2108	272	17329	0.00114381	1.2234e-4	702666.666667	324307.692308	210800	0.04078	0.0188215384615	0.012234	2020-04-07	783	234	86589	0.005053	NA	NA
Denmark	5266	203	1621	3442	9.0833e-4	3.502e-5	67666.6666667	31230.7692308	20300	0.0116733333333	0.00538769230769	0.003502	2020-04-07	391	16	58419	0.010086	NA	NA
Poland	4848	129	191	4528	1.2765e-4	3.4e-6	43000	19846.1538462	12900	0.00113333333333	5.23076923077e-4	3.4e-4	2020-04-07	435	22	92215	0.002437	NA	NA
Finland	2308	34	300	1974	4.1826e-4	6.16e-6	11333.3333333	5230.76923077	3400	0.00205333333333	9.47692307692e-4	6.16e-4	2020-04-07	132	7	34900	0.006299	NA	NA
Macedonia	599	26	30	543	2.8757e-4	1.248e-5	8666.66666667	4000	2600	0.00416	0.00192	0.001248	2020-04-07	29	3	NA	NA	NA	NA
Moldova	1056	22	40	994	2.9781e-4	6.2e-6	7333.33333333	3384.61538462	2200	0.00206666666667	9.53846153846e-4	6.2e-4	2020-04-07	91	3	5108	0.001266	NA	NA
Liechtenstein	78	1	55	22	0.0020575	2.638e-5	333.333333333	153.846153846	100	0.00879333333333	0.00405846153846	0.002638	2020-04-07	1	0	900	0.023605	NA	NA
Latvia	548	2	16	530	2.8445e-4	1.04e-6	666.666666667	307.692307692	200	3.46666666667e-4	1.6e-4	1.04e-4	2020-04-07	6	1	22575	0.011969	NA	NA
Croatia	1282	18	167	1097	3.1349e-4	4.4e-6	6000	2769.23076923	1800	0.00146666666667	6.76923076923e-4	4.4e-4	2020-04-07	60	2	12322	0.003002	NA	NA
Malta	293	0	5	288	6.0596e-4	0	1465	586	366.25	0.0030298	0.00121192	7.5745e-4	2020-04-07	52	0	10923	0.024738	NA	NA
Vatican	7	0	0	7	0.00873908	0	35	14	8.75	0.0436954	0.01747816	0.01092385	2020-04-07	0	0	NA	NA	NA	NA
Sweden	7693	591	205	6897	7.5546e-4	5.804e-5	197000	90923.0769231	59100	0.0193466666667	0.00892923076923	0.005804	2020-04-07	487	114	54700	0.005416	NA	NA
Russia	7497	58	494	6945	5.189e-5	4e-7	19333.3333333	8923.07692308	5800	1.33333333333e-4	6.15384615385e-5	4e-5	2020-04-07	1154	11	795000	0.005448	NA	NA
Bulgaria	577	23	42	512	8.214e-5	3.27e-6	7666.66666667	3538.46153846	2300	0.00109	5.03076923077e-4	3.27e-4	2020-04-07	28	1	15899	0.002288	NA	NA
Romania	4417	197	460	3760	2.2682e-4	1.012e-5	65666.6666667	30307.6923077	19700	0.00337333333333	0.00155692307692	0.001012	2020-04-07	360	21	43578	0.002265	NA	NA
Albania	383	22	131	230	1.3362e-4	7.68e-6	7333.33333333	3384.61538462	2200	0.00256	0.00118153846154	7.68e-4	2020-04-07	6	1	2753	9.57e-4	NA	NA
Portugal	12442	345	184	11913	0.0012101	3.355e-5	115000	53076.9230769	34500	0.0111833333333	0.00516153846154	0.003355	2020-04-07	712	34	121256	0.011892	NA	NA
Estonia	1149	21	69	1059	8.6987e-4	1.59e-5	7000	3230.76923077	2100	0.0053	0.00244615384615	0.00159	2020-04-07	41	2	23546	0.01775	NA	NA
Kosovo	170	4	24	142	9.213e-5	2.17e-6	1333.33333333	615.384615385	400	7.23333333333e-4	3.33846153846e-4	2.17e-4	2020-04-07	25	3	NA	NA	NA	NA
Azerbaijan	717	8	44	665	7.212e-5	8e-7	2666.66666667	1230.76923077	800	2.66666666667e-4	1.23076923077e-4	8e-5	2020-04-07	76	1	53300	0.005257	NA	NA
United Kingdom	55949	6171	325	49453	8.4148e-4	9.281e-5	2057000	949384.615385	617100	0.0309366666667	0.0142784615385	0.009281	2020-04-07	3670	786	266694	0.003929	NA	NA
Austria	12639	243	4046	8350	0.00142861	2.747e-5	81000	37384.6153846	24300	0.00915666666667	0.00422615384615	0.002747	2020-04-07	342	23	115235	0.012795	NA	NA
West Bank and Gaza	261	1	42	218	NA	NA	333.333333333	153.846153846	100	NA	NA	NA	2020-04-07	7	0	15140	0.002968	NA	NA
Republic of Serbia	2447	61	0	2386	3.5047e-4	8.74e-6	20333.3333333	9384.61538462	6100	0.00291333333333	0.00134461538462	8.74e-4	2020-04-07	247	3	9626	0.001102	NA	NA
Greece	1832	81	269	1482	1.7077e-4	7.55e-6	27000	12461.5384615	8100	0.00251666666667	0.00116153846154	7.55e-4	2020-04-07	77	2	28584	0.002742	NA	NA
Hungary	817	47	71	699	8.363e-5	4.81e-6	15666.6666667	7230.76923077	4700	0.00160333333333	7.4e-4	4.81e-4	2020-04-07	73	9	23746	0.002458	NA	NA
Cyprus	494	9	47	438	4.2222e-4	7.69e-6	3000	1384.61538462	900	0.00256333333333	0.00118307692308	7.69e-4	2020-04-07	29	0	13017	0.010781	NA	NA
New Zealand	1160	1	241	918	2.3744e-4	2e-7	333.333333333	153.846153846	100	6.66666666667e-5	3.07692307692e-5	2e-5	2020-04-07	54	0	42826	0.008881	NA	NA
Australia	5895	45	1080	4770	2.3587e-4	1.8e-6	15000	6923.07692308	4500	6e-4	2.76923076923e-4	1.8e-4	2020-04-07	98	5	310700	0.012184	NA	NA
Fiji	15	0	0	15	1.698e-5	0	75	30	18.75	8.49e-5	3.396e-5	2.1225e-5	2020-04-07	1	0	NA	NA	NA	NA
Papua New Guinea	2	0	0	2	2.3e-7	0	10	4	2.5	1.15e-6	4.6e-7	2.875e-7	2020-04-07	0	0	72	8e-6	NA	NA
Madagascar	88	0	7	81	3.35e-6	0	440	176	110	1.675e-5	6.7e-6	4.1875e-6	2020-04-07	6	0	NA	NA	NA	NA
Swaziland	10	0	4	6	8.8e-6	0	50	20	12.5	4.4e-5	1.76e-5	1.1e-5	2020-04-07	0	0	NA	NA	NA	NA
Liberia	14	3	3	8	2.91e-6	6.2e-7	1000	461.538461538	300	2.06666666667e-4	9.53846153846e-5	6.2e-5	2020-04-07	0	0	NA	NA	NA	NA
Sudan	14	2	2	10	3.3e-7	5e-8	666.666666667	307.692307692	200	1.66666666667e-5	7.69230769231e-6	5e-6	2020-04-07	2	0	NA	NA	NA	NA
Guinea	144	0	5	139	1.16e-5	0	720	288	180	5.8e-5	2.32e-5	1.45e-5	2020-04-07	16	0	NA	NA	NA	NA
United Republic of Tanzania	24	1	5	18	4.3e-7	2e-8	333.333333333	153.846153846	100	6.66666666667e-6	3.07692307692e-6	2e-6	2020-04-07	0	0	NA	NA	NA	NA
Sao Tome and Principe	4	0	0	4	1.895e-5	0	20	8	5	9.475e-5	3.79e-5	2.36875e-5	2020-04-07	0	0	19	8.7e-5	NA	NA
Republic of the Congo	45	5	2	38	8.58e-6	9.5e-7	1666.66666667	769.230769231	500	3.16666666667e-4	1.46153846154e-4	9.5e-5	2020-04-07	0	0	NA	NA	NA	NA
Democratic Republic of the Congo	180	18	9	153	2.14e-6	2.1e-7	6000	2769.23076923	1800	7e-5	3.23076923077e-5	2.1e-5	2020-04-07	19	0	NA	NA	NA	NA
Rwanda	105	0	7	98	8.54e-6	0	525	210	131.25	4.27e-5	1.708e-5	1.0675e-5	2020-04-07	0	0	806	6.2e-5	NA	NA
Somalia	8	0	1	7	5.3e-7	0	40	16	10	2.65e-6	1.06e-6	6.625e-7	2020-04-07	1	0	NA	NA	NA	NA
Ivory Coast	349	3	41	305	1.392e-5	1.2e-7	1000	461.538461538	300	4e-5	1.84615384615e-5	1.2e-5	2020-04-07	26	0	NA	NA	NA	NA
Nigeria	254	6	44	204	1.3e-6	3e-8	2000	923.076923077	600	1e-5	4.61538461538e-6	3e-6	2020-04-07	16	1	5000	2.4e-5	NA	NA
Cameroon	658	9	43	606	2.609e-5	3.6e-7	3000	1384.61538462	900	1.2e-4	5.53846153846e-5	3.6e-5	2020-04-07	0	0	NA	NA	NA	NA
Burkina Faso	384	19	127	238	1.944e-5	9.6e-7	6333.33333333	2923.07692308	1900	3.2e-4	1.47692307692e-4	9.6e-5	2020-04-07	20	1	NA	NA	NA	NA
Benin	26	1	5	20	2.26e-6	9e-8	333.333333333	153.846153846	100	3e-5	1.38461538462e-5	9e-6	2020-04-07	0	0	NA	NA	NA	NA
Ghana	287	5	31	251	9.64e-6	1.7e-7	1666.66666667	769.230769231	500	5.66666666667e-5	2.61538461538e-5	1.7e-5	2020-04-07	73	0	NA	NA	NA	NA
Algeria	1468	193	113	1162	3.476e-5	4.57e-6	64333.3333333	29692.3076923	19300	0.00152333333333	7.03076923077e-4	4.57e-4	2020-04-07	45	20	3359	7.7e-5	NA	NA
Zambia	39	1	7	31	2.25e-6	6e-8	333.333333333	153.846153846	100	2e-5	9.23076923077e-6	6e-6	2020-04-07	0	0	619	3.4e-5	NA	NA
Cape Verde	7	1	1	5	1.287e-5	1.84e-6	333.333333333	153.846153846	100	6.13333333333e-4	2.83076923077e-4	1.84e-4	2020-04-07	0	0	NA	NA	NA	NA
Malawi	8	1	0	7	4.4e-7	6e-8	333.333333333	153.846153846	100	2e-5	9.23076923077e-6	6e-6	2020-04-07	3	1	NA	NA	NA	NA
Togo	65	3	23	39	8.24e-6	3.8e-7	1000	461.538461538	300	1.26666666667e-4	5.84615384615e-5	3.8e-5	2020-04-07	7	0	1617	1.95e-4	NA	NA
Zimbabwe	11	2	0	9	7.6e-7	1.4e-7	666.666666667	307.692307692	200	4.66666666667e-5	2.15384615385e-5	1.4e-5	2020-04-07	1	1	371	2.5e-5	NA	NA
Senegal	237	2	105	130	1.495e-5	1.3e-7	666.666666667	307.692307692	200	4.33333333333e-5	2e-5	1.3e-5	2020-04-07	11	0	NA	NA	NA	NA
Sierra Leone	6	0	0	6	7.8e-7	0	30	12	7.5	3.9e-6	1.56e-6	9.75e-7	2020-04-07	0	0	NA	NA	NA	NA
Eritrea	31	0	0	31	6.93e-6	0	155	62	38.75	3.465e-5	1.386e-5	8.6625e-6	2020-04-07	0	0	NA	NA	NA	NA
Libya	20	1	1	18	2.99e-6	1.5e-7	333.333333333	153.846153846	100	5e-5	2.30769230769e-5	1.5e-5	2020-04-07	1	0	326	4.7e-5	NA	NA
Gambia	4	1	2	1	1.75e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	2020-04-07	0	0	NA	NA	NA	NA
Central African Republic	8	0	0	8	1.71e-6	0	40	16	10	8.55e-6	3.42e-6	2.1375e-6	2020-04-07	0	0	NA	NA	NA	NA
Mauritius	268	7	8	253	2.1181e-4	5.53e-6	2333.33333333	1076.92307692	700	0.00184333333333	8.50769230769e-4	5.53e-4	2020-04-07	24	0	4913	0.003863	NA	NA
Morocco	1184	90	93	1001	3.286e-5	2.5e-6	30000	13846.1538462	9000	8.33333333333e-4	3.84615384615e-4	2.5e-4	2020-04-07	64	10	5437	1.47e-4	NA	NA
Mauritania	6	1	2	3	1.36e-6	2.3e-7	333.333333333	153.846153846	100	7.66666666667e-5	3.53846153846e-5	2.3e-5	2020-04-07	0	0	67	1.4e-5	NA	NA
Gabon	30	1	1	28	1.416e-5	4.7e-7	333.333333333	153.846153846	100	1.56666666667e-4	7.23076923077e-5	4.7e-5	2020-04-07	6	0	NA	NA	NA	NA
South Sudan	2	0	0	2	1.8e-7	0	10	4	2.5	9e-7	3.6e-7	2.25e-7	2020-04-07	1	0	NA	NA	NA	NA
Guinea-Bissau	33	0	0	33	1.761e-5	0	165	66	41.25	8.805e-5	3.522e-5	2.20125e-5	2020-04-07	15	0	NA	NA	NA	NA
Mali	56	5	12	39	2.94e-6	2.6e-7	1666.66666667	769.230769231	500	8.66666666667e-5	4e-5	2.6e-5	2020-04-07	9	0	NA	NA	NA	NA
Namibia	16	0	3	13	6.54e-6	0	80	32	20	3.27e-5	1.308e-5	8.175e-6	2020-04-07	0	0	362	1.42e-4	NA	NA
Seychelles	11	0	0	11	1.1368e-4	0	55	22	13.75	5.684e-4	2.2736e-4	1.421e-4	2020-04-07	0	0	NA	NA	NA	NA
Angola	17	2	2	13	5.5e-7	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	2020-04-07	1	0	NA	NA	NA	NA
Chad	10	0	2	8	6.5e-7	0	50	20	12.5	3.25e-6	1.3e-6	8.125e-7	2020-04-07	1	0	NA	NA	NA	NA
Ethiopia	52	2	4	46	4.8e-7	2e-8	666.666666667	307.692307692	200	6.66666666667e-6	3.07692307692e-6	2e-6	2020-04-07	8	0	2271	2e-5	NA	NA
Egypt	1450	94	276	1080	1.473e-5	9.6e-7	31333.3333333	14461.5384615	9400	3.2e-4	1.47692307692e-4	9.6e-5	2020-04-07	128	9	25000	2.44e-4	NA	NA
Equatorial Guinea	16	0	3	13	1.222e-5	0	80	32	20	6.11e-5	2.444e-5	1.5275e-5	2020-04-07	0	0	854	6.09e-4	NA	NA
South Africa	1749	13	95	1641	3.027e-5	2.2e-7	4333.33333333	2000	1300	7.33333333333e-5	3.38461538462e-5	2.2e-5	2020-04-07	63	1	58098	9.8e-4	NA	NA
Tunisia	623	23	25	575	5.387e-5	1.99e-6	7666.66666667	3538.46153846	2300	6.63333333333e-4	3.06153846154e-4	1.99e-4	2020-04-07	27	1	8274	7e-4	NA	NA
Djibouti	90	0	9	81	9.386e-5	0	450	180	112.5	4.693e-4	1.8772e-4	1.17325e-4	2020-04-07	0	0	2229	0.002256	NA	NA
Mozambique	10	0	1	9	3.4e-7	0	50	20	12.5	1.7e-6	6.8e-7	4.25e-7	2020-04-07	0	0	424	1.4e-5	NA	NA
Uganda	52	0	0	52	1.22e-6	0	260	104	65	6.1e-6	2.44e-6	1.525e-6	2020-04-07	0	0	3310	7.2e-5	NA	NA
Burundi	3	0	0	3	2.7e-7	0	15	6	3.75	1.35e-6	5.4e-7	3.375e-7	2020-04-07	0	0	NA	NA	NA	NA
Kenya	172	6	7	159	3.35e-6	1.2e-7	2000	923.076923077	600	4e-5	1.84615384615e-5	1.2e-5	2020-04-07	14	0	4973	9.2e-5	NA	NA
Niger	278	11	26	241	1.239e-5	4.9e-7	3666.66666667	1692.30769231	1100	1.63333333333e-4	7.53846153846e-5	4.9e-5	2020-04-07	25	1	4199	1.73e-4	NA	NA
Botswana	6	1	0	5	2.66e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	2020-04-07	0	0	1154	4.91e-4	NA	NA
East Timor	1	0	0	1	7.9e-7	0	5	2	1.25	3.95e-6	1.58e-6	9.875e-7	2020-04-07	0	0	NA	NA	NA	NA
Afghanistan	423	14	18	391	1.138e-5	3.8e-7	4666.66666667	2153.84615385	1400	1.26666666667e-4	5.84615384615e-5	3.8e-5	2020-04-07	56	3	NA	NA	NA	NA
Qatar	2057	6	150	1901	7.3948e-4	2.16e-6	2000	923.076923077	600	7.2e-4	3.32307692308e-4	2.16e-4	2020-04-07	225	2	41818	0.014515	NA	NA
Bangladesh	164	17	33	114	1.02e-6	1.1e-7	5666.66666667	2615.38461538	1700	3.66666666667e-5	1.69230769231e-5	1.1e-5	2020-04-07	41	5	4289	2.6e-5	NA	NA
Bhutan	5	0	2	3	6.63e-6	0	25	10	6.25	3.315e-5	1.326e-5	8.2875e-6	2020-04-07	0	0	1166	0.001511	NA	NA
Kuwait	743	1	105	637	1.7959e-4	2.4e-7	333.333333333	153.846153846	100	8e-5	3.69230769231e-5	2.4e-5	2020-04-07	78	0	NA	NA	NA	NA
Nepal	9	0	1	8	3.2e-7	0	45	18	11.25	1.6e-6	6.4e-7	4e-7	2020-04-07	0	0	1890	6.5e-5	NA	NA
Cambodia	115	0	58	57	7.08e-6	0	575	230	143.75	3.54e-5	1.416e-5	8.85e-6	2020-04-07	1	0	5768	3.45e-4	NA	NA
Laos	14	0	0	14	1.98e-6	0	70	28	17.5	9.9e-6	3.96e-6	2.475e-6	2020-04-07	2	0	765	1.05e-4	NA	NA
Bahrain	811	5	458	348	5.1675e-4	3.19e-6	1666.66666667	769.230769231	500	0.00106333333333	4.90769230769e-4	3.19e-4	2020-04-07	55	1	47684	0.028023	NA	NA
Brunei	135	1	85	49	3.1471e-4	2.33e-6	333.333333333	153.846153846	100	7.76666666667e-4	3.58461538462e-4	2.33e-4	2020-04-07	0	0	8845	0.020218	NA	NA
Saudi Arabia	2795	41	615	2139	8.294e-5	1.22e-6	13666.6666667	6307.69230769	4100	4.06666666667e-4	1.87692307692e-4	1.22e-4	2020-04-07	190	3	NA	NA	NA	NA
Iran	62589	3872	27039	31678	7.6514e-4	4.733e-5	1290666.66667	595692.307692	387200	0.0157766666667	0.00728153846154	0.004733	2020-04-07	2089	133	211136	0.002514	NA	NA
Singapore	1481	6	377	1098	2.6265e-4	1.06e-6	2000	923.076923077	600	3.53333333333e-4	1.63076923077e-4	1.06e-4	2020-04-07	106	0	65000	0.01111	NA	NA
Jordan	353	6	138	209	3.546e-5	6e-7	2000	923.076923077	600	2e-4	9.23076923077e-5	6e-5	2020-04-07	4	0	17000	0.001666	NA	NA
Lebanon	548	19	62	467	8.001e-5	2.77e-6	6333.33333333	2923.07692308	1900	9.23333333333e-4	4.26153846154e-4	2.77e-4	2020-04-07	7	0	10221	0.001497	NA	NA
China	82718	3335	77410	1973	5.939e-5	2.39e-6	1111666.66667	513076.923077	333500	7.96666666667e-4	3.67692307692e-4	2.39e-4	2020-04-07	53	0	NA	NA	NA	NA
Iraq	1122	65	373	684	2.919e-5	1.69e-6	21666.6666667	10000	6500	5.63333333333e-4	2.6e-4	1.69e-4	2020-04-07	91	1	26331	6.55e-4	NA	NA
Kazakhstan	697	6	51	640	3.814e-5	3.3e-7	2000	923.076923077	600	1.1e-4	5.07692307692e-5	3.3e-5	2020-04-07	35	0	54767	0.002917	NA	NA
Kyrgyzstan	228	4	33	191	3.61e-5	6.3e-7	1333.33333333	615.384615385	400	2.1e-4	9.69230769231e-5	6.3e-5	2020-04-07	12	0	9618	0.001474	NA	NA
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	4.605e-5	2020-04-07	0	0	NA	NA	NA	NA
Oman	371	2	67	302	7.682e-5	4.1e-7	666.666666667	307.692307692	200	1.36666666667e-4	6.30769230769e-5	4.1e-5	2020-04-07	40	0	NA	NA	NA	NA
Philippines	3764	177	84	3503	3.529e-5	1.66e-6	59000	27230.7692308	17700	5.53333333333e-4	2.55384615385e-4	1.66e-4	2020-04-07	104	14	22958	2.1e-4	NA	NA
Indonesia	2738	221	204	2313	1.023e-5	8.3e-7	73666.6666667	34000	22100	2.76666666667e-4	1.27692307692e-4	8.3e-5	2020-04-07	247	12	14354	5.2e-5	NA	NA
Vietnam	249	0	123	126	2.61e-6	0	1245	498	311.25	1.305e-5	5.22e-6	3.2625e-6	2020-04-07	4	0	106399	0.001093	NA	NA
Mongolia	15	0	4	11	4.73e-6	0	75	30	18.75	2.365e-5	9.46e-6	5.9125e-6	2020-04-07	0	0	NA	NA	NA	NA
Thailand	2258	27	888	1343	3.252e-5	3.9e-7	9000	4153.84615385	2700	1.3e-4	6e-5	3.9e-5	2020-04-07	38	1	71860	0.00103	NA	NA
Syria	19	2	3	14	1.12e-6	1.2e-7	666.666666667	307.692307692	200	4e-5	1.84615384615e-5	1.2e-5	2020-04-07	0	0	NA	NA	NA	NA
Taiwan	376	5	57	314	1.581e-5	2.1e-7	1666.66666667	769.230769231	500	7e-5	3.23076923077e-5	2.1e-5	2020-04-07	3	0	40702	0.001709	NA	NA
Pakistan	4035	57	429	3549	1.901e-5	2.7e-7	19000	8769.23076923	5700	9e-5	4.15384615385e-5	2.7e-5	2020-04-07	269	4	39183	1.77e-4	NA	NA
Myanmar	22	1	0	21	4.1e-7	2e-8	333.333333333	153.846153846	100	6.66666666667e-6	3.07692307692e-6	2e-6	2020-04-07	0	0	1246	2.3e-5	NA	NA
United Arab Emirates	2359	12	186	2161	2.4494e-4	1.25e-6	4000	1846.15384615	1200	4.16666666667e-4	1.92307692308e-4	1.25e-4	2020-04-07	283	1	220000	0.022244	NA	NA
India	5311	150	421	4740	3.93e-6	1.1e-7	50000	23076.9230769	15000	3.66666666667e-5	1.69230769231e-5	1.1e-5	2020-04-07	533	14	140293	1.02e-4	NA	NA
Uzbekistan	520	2	30	488	1.578e-5	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	2020-04-07	63	0	NA	NA	NA	NA
Malaysia	3963	63	1321	2579	1.2533e-4	1.99e-6	21000	9692.30769231	6300	6.63333333333e-4	3.06153846154e-4	1.99e-4	2020-04-07	170	1	55566	0.001717	NA	NA
Sri Lanka	185	6	42	137	8.54e-6	2.8e-7	2000	923.076923077	600	9.33333333333e-5	4.30769230769e-5	2.8e-5	2020-04-07	7	1	3248	1.52e-4	NA	NA
Japan	3906	92	592	3222	3.087e-5	7.3e-7	30666.6666667	14153.8461538	9200	2.43333333333e-4	1.12307692308e-4	7.3e-5	2020-04-07	252	7	55311	4.37e-4	NA	NA
South Korea	10331	192	6694	3445	2.0008e-4	3.72e-6	64000	29538.4615385	19200	0.00124	5.72307692308e-4	3.72e-4	2020-04-07	47	6	477304	0.00931	NA	NA
Canada	17872	375	0	0	4.8226e-4	1.012e-5	125000	57692.3076923	37500	0.00337333333333	0.00155692307692	0.001012	2020-04-07	1309	36	346507	0.009181	NA	NA
Jamaica	63	3	8	52	2.147e-5	1.02e-6	1000	461.538461538	300	3.4e-4	1.56923076923e-4	1.02e-4	2020-04-07	5	0	540	1.82e-4	NA	NA
Honduras	305	22	6	277	3.181e-5	2.29e-6	7333.33333333	3384.61538462	2200	7.63333333333e-4	3.52307692308e-4	2.29e-4	2020-04-07	7	0	NA	NA	NA	NA
Saint Lucia	14	0	1	13	7.697e-5	0	70	28	17.5	3.8485e-4	1.5394e-4	9.62125e-5	2020-04-07	0	0	NA	NA	NA	NA
Cuba	396	11	27	358	3.493e-5	9.7e-7	3666.66666667	1692.30769231	1100	3.23333333333e-4	1.49230769231e-4	9.7e-5	2020-04-07	46	2	7054	6.23e-4	NA	NA
El Salvador	78	4	5	69	1.215e-5	6.2e-7	1333.33333333	615.384615385	400	2.06666666667e-4	9.53846153846e-5	6.2e-5	2020-04-07	9	0	NA	NA	NA	NA
The Bahamas	33	6	5	22	8.557e-5	1.556e-5	2000	923.076923077	600	0.00518666666667	0.00239384615385	0.001556	2020-04-07	4	1	NA	NA	NA	NA
Panama	2100	55	14	2031	5.0277e-4	1.317e-5	18333.3333333	8461.53846154	5500	0.00439	0.00202615384615	0.001317	2020-04-07	112	1	10297	0.002386	NA	NA
Mexico	2439	125	633	1681	1.933e-5	9.9e-7	41666.6666667	19230.7692308	12500	3.3e-4	1.52307692308e-4	9.9e-5	2020-04-07	296	31	20475	1.59e-4	NA	NA
United States of America	396221	12721	0	0	0.00121106	3.888e-5	4240333.33333	1957076.92308	1272100	0.01296	0.00598153846154	0.003888	2020-04-07	29556	1938	2065073	0.006239	NA	NA
United States of America	396221	12721	0	0	0.00121106	3.888e-5	4240333.33333	1957076.92308	1272100	0.01296	0.00598153846154	0.003888	2020-04-07	29556	1938	2065073	0.006239	NA	NA
Costa Rica	483	2	24	457	9.661e-5	4e-7	666.666666667	307.692307692	200	1.33333333333e-4	6.15384615385e-5	4e-5	2020-04-07	16	0	5525	0.001085	NA	NA
Saint Kitts and Nevis	11	0	0	11	2.0976e-4	0	55	22	13.75	0.0010488	4.1952e-4	2.622e-4	2020-04-07	1	0	183	0.00344	NA	NA
Trinidad and Tobago	107	8	1	98	7.699e-5	5.76e-6	2666.66666667	1230.76923077	800	0.00192	8.86153846154e-4	5.76e-4	2020-04-07	2	0	878	6.27e-4	NA	NA
Guatemala	77	3	17	57	4.46e-6	1.7e-7	1000	461.538461538	300	5.66666666667e-5	2.61538461538e-5	1.7e-5	2020-04-07	7	0	1134	6.3e-5	NA	NA
Antigua and Barbuda	19	1	0	18	1.9733e-4	1.039e-5	333.333333333	153.846153846	100	0.00346333333333	0.00159846153846	0.001039	2020-04-07	4	1	40	4.08e-4	NA	NA
Paraguay	115	5	15	95	1.653e-5	7.2e-7	1666.66666667	769.230769231	500	2.4e-4	1.10769230769e-4	7.2e-5	2020-04-07	2	0	2039	2.86e-4	NA	NA
Saint Vincent and the Grenadines	8	0	1	7	7.259e-5	0	40	16	10	3.6295e-4	1.4518e-4	9.07375e-5	2020-04-07	1	0	NA	NA	NA	NA
Dominican Republic	1956	98	36	1822	1.8406e-4	9.22e-6	32666.6666667	15076.9230769	9800	0.00307333333333	0.00141846153846	9.22e-4	2020-04-07	128	12	4542	4.19e-4	NA	NA
Nicaragua	6	1	0	5	9.3e-7	1.5e-7	333.333333333	153.846153846	100	5e-5	2.30769230769e-5	1.5e-5	2020-04-07	0	0	NA	NA	NA	NA
Haiti	25	1	0	24	2.25e-6	9e-8	333.333333333	153.846153846	100	3e-5	1.38461538462e-5	9e-6	2020-04-07	1	0	257	2.3e-5	NA	NA
Dominica	15	0	1	14	2.0942e-4	0	75	30	18.75	0.0010471	4.1884e-4	2.61775e-4	2020-04-07	0	0	293	0.00407	NA	NA
Brazil	14034	686	127	13221	6.7e-5	3.27e-6	228666.666667	105538.461538	68600	0.00109	5.03076923077e-4	3.27e-4	2020-04-07	1873	122	54824	2.58e-4	NA	NA
Belize	7	1	0	6	1.827e-5	2.61e-6	333.333333333	153.846153846	100	8.7e-4	4.01538461538e-4	2.61e-4	2020-04-07	0	0	268	6.74e-4	NA	NA
Colombia	1780	50	100	1630	3.585e-5	1.01e-6	16666.6666667	7692.30769231	5000	3.36666666667e-4	1.55384615385e-4	1.01e-4	2020-04-07	201	4	30445	5.98e-4	NA	NA
Suriname	10	1	0	9	1.736e-5	1.74e-6	333.333333333	153.846153846	100	5.8e-4	2.67692307692e-4	1.74e-4	2020-04-07	0	0	NA	NA	NA	NA
Uruguay	424	7	150	267	1.2292e-4	2.03e-6	2333.33333333	1076.92307692	700	6.76666666667e-4	3.12307692308e-4	2.03e-4	2020-04-07	18	1	5727	0.001649	NA	NA
Peru	2954	107	1301	1546	9.234e-5	3.34e-6	35666.6666667	16461.5384615	10700	0.00111333333333	5.13846153846e-4	3.34e-4	2020-04-07	393	15	21555	6.54e-4	NA	NA
Ecuador	3747	191	100	3456	2.1932e-4	1.118e-5	63666.6666667	29384.6153846	19100	0.00372666666667	0.00172	0.001118	2020-04-07	0	0	14406	8.17e-4	NA	NA
Chile	5116	43	898	4175	2.7316e-4	2.3e-6	14333.3333333	6615.38461538	4300	7.66666666667e-4	3.53846153846e-4	2.3e-4	2020-04-07	301	6	57122	0.002988	NA	NA
Guyana	33	5	8	20	4.236e-5	6.42e-6	1666.66666667	769.230769231	500	0.00214	9.87692307692e-4	6.42e-4	2020-04-07	2	1	132	1.68e-4	NA	NA
Grenada	12	0	0	12	1.0767e-4	0	60	24	15	5.3835e-4	2.1534e-4	1.345875e-4	2020-04-07	0	0	45	4e-4	NA	NA
Argentina	1628	56	338	1234	3.659e-5	1.26e-6	18666.6666667	8615.38461538	5600	4.2e-4	1.93846153846e-4	1.26e-4	2020-04-07	74	8	11778	2.61e-4	NA	NA
